name,price,img 
حبوب الجرانولا بالشوكولاته من سانتيه - 500 جم,65.00,https://cf5.s3.souqcdn.com/item/2017/08/27/23/79/85/94/item_L_23798594_34766036.jpg
أرز بسمتي من شهى - 5 كجم,236.00,https://cf3.s3.souqcdn.com/item/2018/01/31/30/43/39/22/item_L_30433922_103438325.jpg
فلفل أسود حصى من الضحى، 70 جم,22.75,https://cf4.s3.souqcdn.com/item/2017/01/16/12/14/79/43/item_L_12147943_18455734.jpg
حبوب جرانولا بالرومان و توت بري من سانتيه - 500 جم,63.00,https://cf4.s3.souqcdn.com/item/2020/02/09/23/79/82/64/item_L_23798264_9ee6548c07495.jpg
بذور الشيا من سانتيه - 250 جم,52.00,https://cf2.s3.souqcdn.com/item/2017/12/20/29/14/97/81/item_L_29149781_85952481.jpg
حبوب الشوفان من سانتيه - 500 جم,23.00,https://cf5.s3.souqcdn.com/item/2017/08/27/23/79/81/04/item_L_23798104_34766031.jpg
كورنكسى كورن فليكس شيكولاته، 220 جم,23.00,https://cf3.s3.souqcdn.com/item/2018/01/02/29/70/99/52/item_L_29709952_87322155.jpg
كيك الذرة سانتيه - 120 جم,24.50,https://cf2.s3.souqcdn.com/item/2017/12/20/29/14/82/60/item_L_29148260_85952462.jpg
عدس بجبة شهى- 500 جم,19.50,https://cf3.s3.souqcdn.com/item/2017/11/05/26/16/24/00/item_L_26162400_65724139.jpg
حبوب ذرة سوهاجى، 500جم,12.00,https://cf2.s3.souqcdn.com/item/2017/07/27/23/58/35/51/item_L_23583551_33790596.jpg
مكرونة خواتم كبيرة من الضحى ،400 جرام,9.00,https://cf2.s3.souqcdn.com/item/2017/01/09/12/13/40/83/item_L_12134083_18354572.jpg
حبوب الشوفان من سانتيه - 500 جم,24.00,https://cf5.s3.souqcdn.com/item/2017/08/27/23/79/81/02/item_L_23798102_34766047.jpg
Mazola Garlic Mayonnaise - 340 ml,57.50,https://cf3.s3.souqcdn.com/item/2017/11/06/27/45/27/70/item_L_27452770_66684252.jpg
لوبيا شهى- 500 جم,30.50,https://cf5.s3.souqcdn.com/item/2017/11/05/26/16/24/67/item_L_26162467_66135556.jpg
ترمس من السوهاجى، 500 جم,13.50,https://cf5.s3.souqcdn.com/item/2017/08/24/23/89/70/44/item_L_23897044_34707581.jpg
مستردة حارة ديب اند ايت من زازيو - 330 جم,23.00,https://cf3.s3.souqcdn.com/item/2020/08/13/13/16/62/27/4/item_L_131662274_03c2621f34ab9.jpg
مايونيز ديب اند ايت من زازيو - 330 جم,24.00,https://cf3.s3.souqcdn.com/item/2020/08/13/13/16/62/27/2/item_L_131662272_d19af40f97e77.jpg
مستردة ديب اند ايت من زازيو - 330 جم,23.00,https://cf5.s3.souqcdn.com/item/2020/08/13/13/16/62/27/0/item_L_131662270_1af21727fe67f.jpg
مايونيز حار ديب اند ايت من زازيو - 330 جم,24.00,https://cf1.s3.souqcdn.com/item/2020/08/13/13/16/62/27/1/item_L_131662271_b1c60dc74dd2b.jpg
صوص باربيكيو ديب اند ايت من زازيو - 330 جم,21.00,https://cf3.s3.souqcdn.com/item/2020/08/13/13/16/62/26/9/item_L_131662269_50da79809713f.jpg
كاتشب ديب اند ايت من زازيو - 330 جم,18.00,https://cf5.s3.souqcdn.com/item/2020/08/13/13/16/62/26/8/item_L_131662268_034bc1e2e4c2d.jpg
كاتشب هالبينو ديب اند ايت من زازيو - 330 جم,18.95,https://cf1.s3.souqcdn.com/item/2020/08/13/13/16/62/27/6/item_L_131662276_1162dd83e6581.jpg
عسل وطحينة ديب اند ايت من زازيو - 330 جم,30.00,https://cf4.s3.souqcdn.com/item/2020/08/13/13/16/62/27/3/item_L_131662273_8da0d579e82ab.jpg
شوفان سريع التحضير بطعم التوت من كاي - 300 جرام,38.95,https://cf2.s3.souqcdn.com/item/2020/08/03/13/16/12/03/0/item_L_131612030_47ca17a726245.jpg
شوفان عالى البروتين بطعم الفراولة من كاي - 300 جم,36.50,https://cf5.s3.souqcdn.com/item/2020/08/02/13/16/10/79/9/item_L_131610799_c9cf999753eba.jpg
شوفان عالى البروتين بطعم الجوز هند من كاي - 300 جم,36.50,https://cf5.s3.souqcdn.com/item/2020/08/02/13/16/10/80/1/item_L_131610801_94f7af7d7c9d7.jpg
شوفان عالى البروتين بطعم التوت من كاي - 300 جم,36.50,https://cf4.s3.souqcdn.com/item/2020/08/02/13/16/10/80/2/item_L_131610802_88be344feeadd.jpg
شوفان عالى البروتين بطعم التفاح من كاي - 300 جم,32.00,https://cf2.s3.souqcdn.com/item/2020/08/02/13/16/10/80/0/item_L_131610800_9d282eac2743a.jpg
خل عنب احمر من جران سابور - 500 مل,36.00,https://cf1.s3.souqcdn.com/item/2020/07/15/13/15/38/91/5/item_L_131538915_b343437c8e8c5.jpg
خل بلسمك من جران سابور - 500 مل,43.00,https://cf2.s3.souqcdn.com/item/2020/07/15/13/15/38/91/6/item_L_131538916_849c523135e07.jpg
كاتشب طماطم من رنا - 340 جم,11.00,https://cf4.s3.souqcdn.com/item/2020/07/15/13/15/38/91/4/item_L_131538914_7b3756ba82587.jpg
عسل نحل طبيعي من ساري - 400 جم,65.00,https://cf5.s3.souqcdn.com/item/2020/07/21/13/15/68/19/0/item_L_131568190_02e3516fc134d.jpg
ورق عنب من توينتي فور - 900 جم,27.00,https://cf4.s3.souqcdn.com/item/2020/07/29/13/16/04/06/3/item_L_131604063_b99a88dd0a425.jpg
صوص صويا خالي الجلوتين من كاميل - 250 مل,46.00,https://cf3.s3.souqcdn.com/item/2020/07/29/13/16/04/05/3/item_L_131604053_583a19c9131cc.jpg
صوص صويا غامق من كاميل - 150 مل,17.00,https://cf4.s3.souqcdn.com/item/2020/07/29/13/16/04/05/9/item_L_131604059_9c51f8dee4f90.jpg
صوص صويا فاتح من كاميل - 500 مل,33.00,https://cf2.s3.souqcdn.com/item/2020/07/29/13/16/04/05/6/item_L_131604056_c0a08288676e7.jpg
صوص صويا غامق من كاميل - 500 مل,28.00,https://cf2.s3.souqcdn.com/item/2020/07/29/13/16/04/06/1/item_L_131604061_65f12a278c20e.jpg
بديل السكر من جو لايت - 100 كيس,65.00,https://cf2.s3.souqcdn.com/item/2020/08/09/13/16/36/04/4/item_L_131636044_4bad1d6c5e288.jpg
نجوم بالقرفة سمارت تيم من سانتيه - 375 جم,48.00,https://cf3.s3.souqcdn.com/item/2020/08/02/13/16/10/79/5/item_L_131610795_bd841e93fbc97.jpg
فاصوليا سوداء من ماريا - 400 جم,24.50,https://cf4.s3.souqcdn.com/item/2020/08/03/13/16/12/02/9/item_L_131612029_dd83fc8187f7f.jpg
ماء زهر من يمامة - 750 مل,60.00,https://cf4.s3.souqcdn.com/item/2020/08/03/13/16/12/01/2/item_L_131612012_732f3a4fa4b46.jpg
خلطة البرجر من كنور - 30 جم,3.50,https://cf4.s3.souqcdn.com/item/2020/08/12/13/16/57/88/4/item_L_131657884_1b7aae86e9241.jpg
سكر بني لايت وناعم فير ترايد من بيلينجتونز - 500 جرام,35.20,https://cf2.s3.souqcdn.com/item/2020/07/06/13/14/92/44/5/item_L_131492445_5d6dc8be1d9de.jpg
فجيتار فراخ اكسترا كرسبي من كنور - 55 جرام,3.75,https://cf2.s3.souqcdn.com/item/2020/08/03/13/16/12/03/4/item_L_131612034_1e113790a3c0f.jpg
عسل سدر جبلي مصري من امتنان - 1 كجم,550.00,https://cf4.s3.souqcdn.com/item/2020/07/12/13/15/25/01/6/item_L_131525016_381b7db1fcb71.jpg
خل البلسمك من دريا - 250 مل,29.00,https://cf4.s3.souqcdn.com/item/2020/07/28/13/15/99/44/6/item_L_131599446_19a6cf183647f.jpg
صويا صوص من دريا - 250 مل,30.00,https://cf3.s3.souqcdn.com/item/2020/07/28/13/15/99/45/5/item_L_131599455_d0e41786fc4f4.jpg
خل التفاح من دريا - 250 مل,28.00,https://cf2.s3.souqcdn.com/item/2020/07/28/13/15/99/44/5/item_L_131599445_655954fcc4574.jpg
عسل نحل بحبة البركة من دريا - 500 جم,64.00,https://cf1.s3.souqcdn.com/item/2020/07/28/13/15/99/45/3/item_L_131599453_751665c9acf24.jpg
عسل نحل بحبة البركة من دريا - 250 جم,33.00,https://cf3.s3.souqcdn.com/item/2020/07/28/13/15/99/45/1/item_L_131599451_aa8ae2e737f1c.jpg
مشروم شرائح وقطع من دريا - 425 جم,27.00,https://cf1.s3.souqcdn.com/item/2020/07/28/13/15/99/45/7/item_L_131599457_554c8c9a5f82f.jpg
ماء ورد من دريا - 250 مل,18.00,https://cf5.s3.souqcdn.com/item/2020/07/28/13/15/99/45/6/item_L_131599456_ee1f588eb74cf.jpg
مربى مشمش من صوفي فارم - 350 مل,20.00,https://cf3.s3.souqcdn.com/item/2020/07/13/13/15/30/79/8/item_L_131530798_56fe5f1a4997b.jpg
كمون مطحون من السوهاجي - 90 جم,18.00,https://cf3.s3.souqcdn.com/item/2020/07/05/13/14/88/57/4/item_L_131488574_626faed8f02e9.jpg
بهارات لحمة من السوهاجي -  75 جم,20.00,https://cf2.s3.souqcdn.com/item/2020/07/05/13/14/88/56/8/item_L_131488568_f9a7e78e09bc8.jpg
كمون مطحون من السوهاجي - 90 جم,18.00,https://cf4.s3.souqcdn.com/item/2020/07/05/13/14/88/57/4/item_L_131488574_626faed8f02e9.jpg
زيت ذرة من ريحانة - 2.35 لتر,77.50,https://cf3.s3.souqcdn.com/item/2020/06/29/13/13/82/82/3/item_L_131382823_1499c6ff65941.jpg
صوص صويا فاتح من كاميل - 250 مل,22.00,https://cf3.s3.souqcdn.com/item/2020/07/29/13/16/04/05/8/item_L_131604058_f58cacbe1124e.jpg
صوص باربيكيو من جاردينو - 150 جرام,10.50,https://cf4.s3.souqcdn.com/item/2020/03/19/12/13/27/99/8/item_L_121327998_249ddee71d826.jpg
مكرونة نودلز بشوربة الخضار ستار من باساك - 70 جرام,7.20,https://cf3.s3.souqcdn.com/item/2020/08/03/13/16/12/02/8/item_L_131612028_7cac285206ea7.jpg
صلصة طماطم من هارفست - 800 جرام,22.50,https://cf5.s3.souqcdn.com/item/2020/07/12/13/09/60/71/5/item_L_130960715_9ba043f1b060e.jpg
صلصة طماطم من هارفست - 3 كيلوجرام,56.00,https://cf5.s3.souqcdn.com/item/2020/07/12/13/09/60/71/6/item_L_130960716_feb9f0d76b87c.jpg
صلصة طماطم من هارفست - 375 جرام,10.95,https://cf4.s3.souqcdn.com/item/2020/07/12/13/09/60/71/4/item_L_130960714_ef5ee9ea1003c.jpg
صلصة طماطم من هارفست - 320 جرام,8.75,https://cf5.s3.souqcdn.com/item/2020/07/12/13/09/60/72/2/item_L_130960722_2a2d02469e202.jpg
سائل المبل من كيجو - 250 مل,150.00,https://cf1.s3.souqcdn.com/item/2020/06/23/13/12/41/89/5/item_L_131241895_35cc233961ad9.jpg
صلصة تغميس جبنة شيدر من السابور - 300 جرام,88.00,https://cf1.s3.souqcdn.com/item/2020/06/11/13/09/85/90/4/item_L_130985904_5dabafb442cd1.jpg
زيت اللوز الحلو من ابو عوف، قطعتين - 250 مل,115.00,https://cf2.s3.souqcdn.com/item/2020/05/19/12/56/84/32/2/item_L_125684322_de722e74158b0.jpg
بهارات برجر من ابو عوف، 80 جم,12.00,https://cf1.s3.souqcdn.com/item/2020/05/12/12/36/87/32/0/item_L_123687320_a49977f10807e.jpg
قرنفل ناعم من ابو عوف، 90 جم,48.50,https://cf1.s3.souqcdn.com/item/2020/05/19/12/56/84/38/8/item_L_125684388_6f8daf76e856a.jpg
كاري من ابو عوف - 100 جم,17.50,https://cf3.s3.souqcdn.com/item/2020/05/31/12/89/47/06/4/item_L_128947064_2fe9152aba646.jpg
فول مدمس مقشور بالخلطة السرية من حدائق كاليفورنيا,10.50,https://cf3.s3.souqcdn.com/item/2020/03/17/11/99/95/16/5/item_L_119995165_3dbd59a79834b.jpg
فول مدمس بالخلطة المصرية من حدائق كاليفورنيا,10.25,https://cf4.s3.souqcdn.com/item/2020/03/17/11/99/95/14/8/item_L_119995148_21aca4d3e2415.jpg
مكرونة خواتم جولد من شهية - 1 كيلوجرام,10.75,https://cf4.s3.souqcdn.com/item/2020/07/07/12/93/58/53/2/item_L_129358532_b06899df05e20.jpg
ماك واى مسطردة 255جم,14.35,https://cf5.s3.souqcdn.com/item/2017/11/12/26/69/12/85/item_L_26691285_68815372.jpg
زجاجة مايونيز من يابارا - 400 مل,39.24,https://cf1.s3.souqcdn.com/item/2020/06/02/12/96/63/23/1/item_L_129663231_352cdb3a18e68.jpg
برطمان مايونيز من يابارا - 450 مل,41.00,https://cf4.s3.souqcdn.com/item/2020/06/02/12/96/63/23/5/item_L_129663235_a6de97b622926.jpg
برطمانات فلفل أسود من ابو علي، 3 قطع - 90 جرام,34.20,https://cf5.s3.souqcdn.com/item/2020/05/17/12/51/55/72/8/item_L_125155728_78af86d8fa5c4.jpg
كاتشب طماطم من ماك صوص - 310 جم,15.00,https://cf3.s3.souqcdn.com/item/2020/05/04/12/29/83/43/0/item_L_122983430_55dadd10c3917.jpg
مايونيز الاصلي من موجو - 437 ملليلتر,32.00,https://cf2.s3.souqcdn.com/item/2020/03/23/12/20/57/80/7/item_L_122057807_32f21d51b5fb3.jpg
تتبيلة الرانش من موجو - 237 ملليلتر,33.00,https://cf1.s3.souqcdn.com/item/2020/03/23/12/20/57/85/0/item_L_122057850_455f6bde6930a.jpg
تتبيلة سلطة السيزر من موجو - 237 ملليلتر,31.65,https://cf1.s3.souqcdn.com/item/2020/03/23/12/20/57/84/6/item_L_122057846_0b4df16b788d4.jpg
شراب بانكيك من موجو - 680 جرام,60.00,https://cf5.s3.souqcdn.com/item/2020/03/23/12/20/57/82/6/item_L_122057826_6fcc7b466eb85.jpg
تتبيلة ايطالية من موجو - 237 ملليلتر,33.00,https://cf4.s3.souqcdn.com/item/2020/03/23/12/20/57/82/7/item_L_122057827_524b26992c304.jpg
تتبيلة ثاوزند ايلاند‎ من موجو - 237 ملليلتر,33.00,https://cf4.s3.souqcdn.com/item/2020/03/23/12/20/57/82/9/item_L_122057829_4d75484a86450.jpg
صلصلة باربيكيو من موجو - 510 جرام,54.00,https://cf4.s3.souqcdn.com/item/2020/03/23/12/20/57/78/3/item_L_122057783_602dab9010454.jpg
تتبيلة فرنسية من موجو - 237 ملليلتر,33.00,https://cf3.s3.souqcdn.com/item/2020/03/23/12/20/57/81/0/item_L_122057810_273a451af8e90.jpg
مكرونة سباجيتي من الضحى - 400 جم,9.44,https://cf2.s3.souqcdn.com/item/2016/11/21/11/90/71/68/item_L_11907168_17673270.jpg
سكر اسمر طبيعي ، 100 ظرف,76.50,https://cf2.s3.souqcdn.com/item/2017/10/28/26/94/20/49/item_L_26942049_57447161.jpg
روزمارى مطحون من السوهاجي، 60جم,5.50,https://cf5.s3.souqcdn.com/item/2017/07/27/23/58/59/57/item_L_23585957_33800259.jpg
فلفل اسود من باب الشام - 45 جم,12.50,https://cf1.s3.souqcdn.com/item/2018/01/09/29/91/59/01/item_L_29915901_89562309.jpg
بهارات كبسة من ابوعوف- 80 جم,15.00,https://cf3.s3.souqcdn.com/item/2018/02/13/30/66/51/50/item_L_30665150_110698248.jpg
بابريكا من باب الشام 45جم,8.00,https://cf2.s3.souqcdn.com/item/2017/11/19/28/13/88/56/item_L_28138856_71979224.jpg
المطبخ مكرونة اسباجيتي، 400 جرام,3.75,https://cf1.s3.souqcdn.com/item/2017/01/09/12/13/72/23/item_L_12137223_18353633.jpg
قرفة ناعمة من الضحى، 65 جم,13.00,https://cf1.s3.souqcdn.com/item/2017/01/11/12/14/79/59/item_L_12147959_18395093.jpg
فلفل حار من باب الشام 45جم,7.25,https://cf1.s3.souqcdn.com/item/2017/11/19/28/13/88/47/item_L_28138847_71979211.jpg
قرنفل من الضحى ،40 جم,21.50,https://cf1.s3.souqcdn.com/item/2017/01/11/12/14/79/61/item_L_12147961_18395108.jpg
برطمان صلصة من كنور، 360 جم,10.95,https://cf3.s3.souqcdn.com/item/2017/01/19/14/04/24/17/item_L_14042417_20359423.jpg
بديل الليمون من يمامة - 330 مل,15.00,https://cf5.s3.souqcdn.com/item/2017/09/11/24/03/01/59/item_L_24030159_35042211.jpg
كزبرة مطحون من السوهاجي 75 جم,5.50,https://cf4.s3.souqcdn.com/item/2017/07/27/23/58/59/47/item_L_23585947_33800235.jpg
مكرونة بيني ريجات من الضحى - 400 جم,9.00,https://cf2.s3.souqcdn.com/item/2016/11/21/11/90/71/67/item_L_11907167_17673266.jpg
مكرونة هلالية من الضحى ،400 جرام,9.00,https://cf1.s3.souqcdn.com/item/2017/01/09/12/13/40/89/item_L_12134089_18354579.jpg
بصل مسحوق من السوهاجي، 65جم,10.00,https://cf5.s3.souqcdn.com/item/2017/07/27/23/58/59/16/item_L_23585916_33800160.jpg
شوربة كريمة الدجاج من كنور، 60 غم,7.50,https://cf2.s3.souqcdn.com/item/2017/10/15/24/48/11/23/item_L_24481123_43074374.jpg
بقدونس من باب الشام 20 جم,3.75,https://cf3.s3.souqcdn.com/item/2017/11/19/28/13/88/59/item_L_28138859_71979226.jpg
كمون ناعم من الضحى، 65 جم,14.50,https://cf1.s3.souqcdn.com/item/2017/01/11/12/14/79/42/item_L_12147942_18395052.jpg
ذرة فشار من شاهي 500 جم,15.00,https://cf2.s3.souqcdn.com/item/2018/01/29/26/18/42/25/item_L_26184225_102411525.jpg
فلفل أسود ناعم من الضحى، 70 جم,24.95,https://cf1.s3.souqcdn.com/item/2017/01/11/12/14/79/40/item_L_12147940_18395044.jpg
زنجبيل مطحون من الضحى، 70 جم,15.00,https://cf2.s3.souqcdn.com/item/2017/01/11/12/14/79/60/item_L_12147960_18395100.jpg
حبهان من الضحى، 40 جم,56.00,https://cf1.s3.souqcdn.com/item/2017/01/11/12/14/79/55/item_L_12147955_18395077.jpg
دقة من باب الشام 35جم,5.95,https://cf4.s3.souqcdn.com/item/2017/11/19/28/13/88/64/item_L_28138864_71979234.jpg
زنجبيل من باب الشام - 35 جم,7.25,https://cf3.s3.souqcdn.com/item/2018/01/09/29/91/59/04/item_L_29915904_89562319.jpg
كاري من باب الشام 45جم,7.25,https://cf3.s3.souqcdn.com/item/2017/11/19/28/13/88/57/item_L_28138857_71979225.jpg
مكرونة خواتم صغيرة من الضحى ،400 جرام,7.99,https://cf1.s3.souqcdn.com/item/2017/01/09/12/13/40/88/item_L_12134088_18354577.jpg
مايونيز بالزيتون من موجو - 310 ملليلتر,24.85,https://cf2.s3.souqcdn.com/item/2020/03/23/12/20/57/80/5/item_L_122057805_3b988693af676.jpg
صويا صوص ياباني من تاي بريستيج، 1 لتر,120.00,https://cf4.s3.souqcdn.com/item/2018/09/05/38/00/61/18/item_L_38006118_147713893.jpg
مربى تين جولي من جاميز - 430 جم,37.00,https://cf1.s3.souqcdn.com/item/2020/10/06/13/18/77/58/5/item_L_131877585_634a5fbf5ea47.jpg
خلطه صوص اللحمه من كنور - 40 جرام,3.95,https://cf5.s3.souqcdn.com/item/2020/05/11/43/73/53/32/item_L_43735332_13ec8716c94fe.jpg
ذرة حلوة من دريا - 3 كجم,134.00,https://cf4.s3.souqcdn.com/item/2020/07/28/13/16/00/44/8/item_L_131600448_86008974eb597.jpg
صوص طماطم من هاينز، 290 جم,11.00,https://cf1.s3.souqcdn.com/item/2020/10/27/75/64/33/35/item_L_75643335_68db04029d59c.jpg
خل عنب احمر من فارفلو - 500 مل,37.00,https://cf1.s3.souqcdn.com/item/2020/08/03/13/16/11/99/6/item_L_131611996_9e91fb8fac738.jpg
صلصة طماطم من جرانورو - 690 جرام,30.00,https://cf5.s3.souqcdn.com/item/2020/08/03/13/16/11/98/9/item_L_131611989_a3b080896e943.jpg
خل بلسميك من فارفلو - 500 مل,47.50,https://cf1.s3.souqcdn.com/item/2020/08/03/13/16/12/00/1/item_L_131612001_90829ff724e60.jpg
صوص صويا غامق من هاداي - 500 مل,44.00,https://cf4.s3.souqcdn.com/item/2020/08/03/13/16/12/00/0/item_L_131612000_0c0a59ec1bdfb.jpg
زيت زيتون بكر اكسترا بنكهة التروفل الاسود من بونس - 250 مل,451.00,https://cf5.s3.souqcdn.com/item/2020/09/15/13/17/92/96/4/item_L_131792964_a1f7edc5e1d48.jpg
دبس البلح من العراب - 325 جم,29.75,https://cf3.s3.souqcdn.com/item/2017/09/11/24/03/01/64/item_L_24030164_35042218.jpg
ثيو صويا صوص فاتح-330 مللى,28.00,https://cf4.s3.souqcdn.com/item/2018/01/18/30/07/74/76/item_L_30077476_92266091.jpg
مكسبات طعم بالفراولة من فوستر كلاركس - 28  مل,10.00,https://cf2.s3.souqcdn.com/item/2018/02/08/30/43/21/51/item_L_30432151_110091107.jpg
فلفل ابيض مطحون من السوهاجي، 45جم,12.50,https://cf2.s3.souqcdn.com/item/2017/07/27/23/58/59/21/item_L_23585921_33800168.jpg
مكسبات الطعام من فوستر كلاركس بطعم الاناناس - 28 مل,9.25,https://cf1.s3.souqcdn.com/item/2018/02/05/30/43/21/39/item_L_30432139_107079900.jpg
كمون مطحون من السوهاجي، 75جم,11.25,https://cf1.s3.souqcdn.com/item/2017/07/27/23/58/59/44/item_L_23585944_33800230.jpg
كمون من باب الشام 45جم,7.50,https://cf2.s3.souqcdn.com/item/2017/11/19/28/13/88/44/item_L_28138844_71979201.jpg
خلطة بانية من ابوعوف- 45 جم,11.50,https://cf4.s3.souqcdn.com/item/2018/02/13/30/66/51/55/item_L_30665155_110698272.jpg
بهارات مأكولات بحرية من باب الشام 30جم,6.95,https://cf3.s3.souqcdn.com/item/2017/11/19/28/13/88/49/item_L_28138849_71979217.jpg
توابل الدجاج من باب الشام 40جم,7.00,https://cf3.s3.souqcdn.com/item/2017/11/19/28/13/88/54/item_L_28138854_71979222.jpg
سلطة سيزر من كوهني أمريكان دريسنج - 500 مل,93.50,https://cf4.s3.souqcdn.com/item/2017/09/11/24/02/95/38/item_L_24029538_35041072.jpg
قرفة مطحونة من السوهاجي60جم,7.50,https://cf4.s3.souqcdn.com/item/2017/07/27/23/58/59/19/item_L_23585919_33800165.jpg
جوزة الطيب حصى من ابوعوف- 100 جم,70.00,https://cf2.s3.souqcdn.com/item/2018/02/13/30/66/51/53/item_L_30665153_110698265.jpg
حبهان مطحون من السوهاجي، 35 جم,44.50,https://cf1.s3.souqcdn.com/item/2017/07/27/23/58/59/54/item_L_23585954_33800241.jpg
بهارات بطاطس من باب الشام 40جم,7.00,https://cf3.s3.souqcdn.com/item/2017/11/19/28/13/88/58/item_L_28138858_71979227.jpg
بهارات كبدة من باب الشام 35جم,6.75,https://cf4.s3.souqcdn.com/item/2017/11/19/28/13/88/51/item_L_28138851_71979218.jpg
Mazola Mayonnaise - 237 ml,40.27,https://cf4.s3.souqcdn.com/item/2018/01/10/27/45/27/75/item_L_27452775_89580406.jpg
فلفل أبيض ناعم من الضحى، 70 جم,36.00,https://cf2.s3.souqcdn.com/item/2017/01/11/12/14/79/41/item_L_12147941_18395057.jpg
صوص الفلفل الاحمر من جولد أليكس - 370 جم,22.00,https://cf1.s3.souqcdn.com/item/2017/09/11/24/02/95/45/item_L_24029545_35041084.jpg
مسحوق الثوم من باب الشام 45جم,6.50,https://cf5.s3.souqcdn.com/item/2017/11/19/28/13/88/52/item_L_28138852_71979219.jpg
جنزبيل مطحون من السوهاجي، 60جم,8.00,https://cf1.s3.souqcdn.com/item/2017/07/27/23/58/59/17/item_L_23585917_33800163.jpg
كركم من باب الشام - 45 جم,5.95,https://cf5.s3.souqcdn.com/item/2018/01/09/29/91/59/03/item_L_29915903_89562321.jpg
مسالا فراخ من دايموند ، 1 كجم,104.65,https://cf4.s3.souqcdn.com/item/2018/02/07/30/58/21/24/item_L_30582124_108965958.jpg
Mazola Mayonnaise - 946 ml,128.69,https://cf5.s3.souqcdn.com/item/2017/11/06/27/45/27/65/item_L_27452765_66684210.jpg
فلفل احمر من السوهاجي75جم,8.50,https://cf3.s3.souqcdn.com/item/2017/07/27/23/58/59/53/item_L_23585953_33800240.jpg
فلفل اسود مطحون من السوهاجي، 45جم,10.45,https://cf5.s3.souqcdn.com/item/2017/07/27/23/58/59/18/item_L_23585918_33800164.jpg
سبع بهارات من باب الشام 45جم,10.50,https://cf1.s3.souqcdn.com/item/2017/11/19/28/13/88/60/item_L_28138860_71979229.jpg
كارى من السوهاجي،70جم,9.00,https://cf5.s3.souqcdn.com/item/2017/07/27/23/58/59/45/item_L_23585945_33800231.jpg
الضحى ملاحة فلفل أحمر مطحون 70 gm,12.00,https://cf1.s3.souqcdn.com/item/2017/11/07/26/93/99/89/item_L_26939989_67883478.jpg
كركم مطحون من السوهاجي، 60جم,6.00,https://cf5.s3.souqcdn.com/item/2019/09/16/23/58/59/26/item_L_23585926_ecd675c0fd0eb.jpg
صوص شيدر من ايلوو - 500 جم,43.00,https://cf2.s3.souqcdn.com/item/2020/08/03/13/16/12/00/5/item_L_131612005_30edab7e1ebb0.jpg
صوص هريسة من ايلوو - 500 جم,31.00,https://cf2.s3.souqcdn.com/item/2020/08/03/13/16/12/00/3/item_L_131612003_ff4352ac41b8f.jpg
صوص باربيكيو من ايلوو - 500 جم,22.50,https://cf4.s3.souqcdn.com/item/2020/08/03/13/16/12/00/2/item_L_131612002_db56ec6573dbd.jpg
صوص مايوتشب من ايلوو - 500 جم,25.00,https://cf3.s3.souqcdn.com/item/2020/08/03/13/16/11/99/7/item_L_131611997_eaf289cca015d.jpg
مايونيز كلاسيك من ايلوو - 500 جم,23.75,https://cf3.s3.souqcdn.com/item/2020/08/03/13/16/11/99/8/item_L_131611998_0ee2de7ef0b5c.jpg
زيت زيتون بكر من توليدو - 250 مل,59.00,https://cf3.s3.souqcdn.com/item/2020/08/19/13/16/94/18/3/item_L_131694183_9edd3399a2319.jpg
مكرونة سباجيتي ايطالي من ريسكوسا - 500 جرام,56.50,https://cf2.s3.souqcdn.com/item/2020/09/15/13/17/92/93/7/item_L_131792937_d30d1d76f34c3.jpg
حبوب الكينوا من دوبيلا - 500 جرام,93.50,https://cf1.s3.souqcdn.com/item/2020/03/23/12/20/28/88/9/item_L_122028889_5f27492679c3a.jpg
ارز بني من دوبيلا - 650 جرام,26.00,https://cf2.s3.souqcdn.com/item/2020/03/23/12/20/28/86/1/item_L_122028861_54631c4cb5c6c.jpg
صوص باربيكيو من جاردينو - 200 جرام,12.00,https://cf2.s3.souqcdn.com/item/2020/03/19/12/13/28/01/5/item_L_121328015_ca39d504753b8.jpg
الضحى ملاحة مستكة,94.00,https://cf3.s3.souqcdn.com/item/2017/11/07/26/94/02/36/item_L_26940236_67884612.jpg
بهارات لحمة من السوهاجي، 60جم,11.50,https://cf2.s3.souqcdn.com/item/2017/07/27/23/58/59/41/item_L_23585941_33800219.jpg
زيت جوز هند مجزأ من امتنان- 250 مل,110.00,https://cf2.s3.souqcdn.com/item/2018/06/27/36/16/70/86/item_L_36167086_142389210.jpg
خل بلسميك كريم من اليادا - 250 مل,88.00,https://cf2.s3.souqcdn.com/item/2020/09/06/13/17/61/12/2/item_L_131761122_68277af0369d4.jpg
علبة فاصوليا خضراء من دوسي - 400 جرام,26.50,https://cf5.s3.souqcdn.com/item/2019/11/11/89/38/42/68/item_L_89384268_e7926f543bb17.jpg
مسالا لحم من دايموند ، 1 كجم,108.10,https://cf2.s3.souqcdn.com/item/2018/02/07/30/58/20/73/item_L_30582073_108964390.jpg
عسل نحل بالبردقوش من ايزيس- 350 جم,60.00,https://cf5.s3.souqcdn.com/item/2020/12/11/42/59/65/57/item_L_42596557_03233e673f77b.jpg
شوفان ابيض سريع الطهي من ناتشرز اون - 500 جم,40.05,https://cf4.s3.souqcdn.com/item/2020/02/02/11/29/99/04/9/item_L_112999049_182d3db5dd624.jpg
